City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
330,wanning,18.8003,110.3967,294.9,99,100,5.41,CN,1730579740
331,naze,28.3667,129.4833,295.66,80,41,5.85,JP,1730579742
332,moanda,-1.5575,13.2178,294.92,98,99,1.06,GA,1730579743
333,sao joao da barra,-21.6403,-41.0511,299.2,85,97,5.23,BR,1730579744
334,khawr fakkan,25.3313,56.342,301.18,56,0,2.07,AE,1730579745
335,khandyga,62.6667,135.6,248.08,99,49,0.71,RU,1730579746
336,tual,-5.6667,132.75,301.52,73,100,5.98,ID,1730579747
337,tynda,55.1667,124.7167,262.66,95,100,1.16,RU,1730579749
338,chibougamau,49.9168,-74.3659,272.94,47,0,3.6,CA,1730579750
339,horta,38.5333,-28.6333,292.6,89,75,9.77,PT,1730579751
340,luganville,-15.5333,167.1667,299.57,84,97,4.49,VU,1730579752
341,kaspiyskiy,45.3929,47.3707,287.25,56,35,6.4,RU,1730579753
342,santiago de chuco,-8.15,-78.1833,284.12,83,100,0.62,PE,1730579754
343,al 'amarah,31.8406,47.1396,298.75,48,91,1.96,IQ,1730579755
344,leland,34.2563,-78.0447,295.16,76,100,5.14,US,1730579620
345,saurimo,-9.6608,20.3916,292.24,91,87,1.86,AO,1730579758
346,la gi,10.6667,107.7833,297.51,91,72,3.3,VN,1730579759
347,malayer,34.2969,48.8235,283.27,62,10,2.45,IR,1730579760
348,maintirano,-18.0667,44.0167,298.96,81,12,2.45,MG,1730579761
349,mubende,0.5606,31.39,289.2,98,60,1.04,UG,1730579762
350,selizharovo,56.8519,33.4487,272.94,95,93,4.45,RU,1730579764
351,itumba,-9.4,33.1833,292.39,76,31,2.55,TZ,1730579765
352,esmeralda,21.8525,-78.1169,300.66,68,27,6.39,CU,1730579766
353,madera,37.1666,-119.8343,291.41,60,25,3.17,US,1730579767
354,petropavlovsk-kamchatsky,53.0452,158.6483,264.48,62,20,4.0,RU,1730579768
355,cromer,52.9312,1.2989,285.19,100,21,2.24,GB,1730579769
356,malanville,11.8685,3.3899,299.05,28,100,1.23,BJ,1730579770
357,tura,25.5198,90.2201,293.23,86,0,1.61,IN,1730579772
358,palikir - national government center,6.9248,158.1611,297.56,100,100,2.06,FM,1730579773
359,dubbo,-32.25,148.6167,290.22,82,100,3.09,AU,1730579774
360,kabare,-2.4683,28.8242,289.49,95,28,0.82,CD,1730579776
361,susuman,62.7833,148.1667,252.42,100,100,1.41,RU,1730579778
362,sturgeon bay,44.8342,-87.377,284.13,66,44,5.99,US,1730579779
363,tobelo,1.7284,128.0095,299.46,80,99,2.25,ID,1730579780
364,castillos,-34.1667,-53.8333,294.26,95,73,3.31,UY,1730579781
